Unnamed: 0,Latitude,Longitude
1022,12.92445278,77.56512243
1023,12.93182423,77.63215117
1024,12.97515671,77.62041952
1025,12.97829936,77.63730939
1026,12.90292639,77.51917921
1027,12.914046,77.666393
1028,12.96613756,77.71449264
1029,13.00838964,77.75892913
1030,13.00833149,77.57147491
1031,12.98576723,77.60515507
1032,12.91895396,77.59304088
1033,12.97244658,77.53881633
1034,12.84918647,77.67402884
1035,12.84753768,77.67137781
1036,12.98149785,77.66686767
1037,12.922433,77.67218
1038,13.08370514,77.48505145
1039,12.95810777,77.64151745
1040,12.97095935,77.60077737
1042,12.91390861,77.63106555
1043,12.90768241,77.64454097
1044,12.89929517,77.58578382
1045,12.90112566,77.5899845
1046,13.021792,77.640584
1047,13.033258,77.657148
1048,12.9545097,77.65287828
1049,13.03024826,77.56919503
1050,12.95851391,77.74643037
1051,13.01160244,77.55589563
1052,13.01064628,77.55495451
1053,12.9361964,77.70386875
1054,12.95838354,77.69983202
1055,12.98835796,77.57724166
1056,12.97473459,77.60590643
1057,13.024228,77.639899
1058,12.96951459,77.53451005
1059,13.09845435,77.5732388
1060,12.95652341,77.71088373
1061,12.98121329,77.61292309
1062,13.01417134,77.64083315
1063,12.97020463,77.64072418
1064,12.94397922,77.57112287
1065,12.98411052,77.58396629
1066,12.90742195,77.61096474
1067,12.93560659,77.62122486
1068,12.92828297,77.68216699
1069,12.97506359,77.64113892
1070,12.96362076,77.70984672
1071,12.99852787,77.56981563
1072,12.8406469,77.65967231
1073,12.91236514,77.63437573
1074,12.96878534,77.61437148
1075,13.00030862,77.61734437
1076,13.0301323,77.57080335
1077,12.91818731,77.59259798
1078,12.98051479,77.71204647
1079,12.92283455,77.58478303
1080,12.93306433,77.62310207
1081,12.96794468,77.59140909
1082,12.95795028,77.51864947
1083,12.93634541,77.62553886
1084,12.79671277,77.38357041
1085,12.94100343,77.62447737
1086,12.93620131,77.63150811
1087,13.05462999,77.50746265
1088,12.93755281,77.61914983
1089,13.03643251,77.58945946
1090,12.90647389,77.58948661
1091,13.00264733,77.57214915
1092,12.88658076,77.582133
1093,12.91267724,77.58615296
1094,12.84126113,77.64762048
1095,12.93621601,77.62531087
1096,13.05490565,77.64542643
1097,12.92606055,77.55031664
1098,13.057762,77.595151
1099,12.98423,77.734054
1100,12.979225,77.728571
1102,13.02582416,77.64053743
1103,13.04582668,77.52234221
1104,12.99259814,77.5915499
1105,12.94946474,77.57455342
1106,13.0126628,77.64270231
1107,12.97200159,77.52753563
1108,12.90414506,77.58584015
1109,13.01976181,77.63687253
1110,13.01541331,77.63368975
1111,12.91140011,77.58704748
1112,12.9088893,77.65177622
1114,12.92962406,77.57685877
1115,12.92432999,77.61220555
1116,12.98778885,77.73352325
1117,13.00537934,77.57069405
1118,12.9093739,77.6064934
1119,12.99121034,77.54064392
1120,12.9339832,77.62998328
1121,13.02259685,77.63978977
1122,13.05897583,77.59148654
1123,13.03003692,77.56209623
1124,12.989609,77.578307
1126,12.97895148,77.6368038
1127,12.97728231,77.61933759
1128,13.02324525,77.63962246
1129,13.01772869,77.65209675
1130,12.9411155,77.57998724
1131,12.98703058,77.73653906
1132,13.02058596,77.64344729
1133,12.89963702,77.59481817
1134,12.97493519,77.61901572
1135,12.98166591,77.60847453
1136,12.92941296,77.68343467
1137,13.01950149,77.70451061
1138,13.02676752,77.59083007
1139,12.91081187,77.64423218
1140,12.97556935,77.60219894
1141,12.90300809,77.52026148
1142,12.92136271,77.59346668
1143,12.9916994,77.53851458
1144,13.02299602,77.59220034
1145,13.20003995,77.71042541
1146,12.90929845,77.64110439
1147,12.81920223,77.51384664
1148,13.029118,77.567203
1149,13.05524565,77.65360314
1150,12.82186007,77.51460303
1151,12.91228606,77.63576712
1152,12.966099,77.73362216
1153,13.01030425,77.70639606
1154,12.91505141,77.52069265
1155,13.09845729,77.5732626
1156,12.87408862,77.64634274
1157,12.97718462,77.57581808
1158,12.9233744,77.48472087
1159,13.02397107,77.70637125
1160,12.910543,77.60648
1161,13.039683,77.620847
1162,12.97212673,77.60101911
1163,12.94340543,77.56418735
1164,12.95838909,77.61492938
1165,12.95905629,77.5240957
1166,12.91517559,77.6153183
1167,12.99159258,77.72074487
1168,12.98303696,77.68021166
1169,12.92296527,77.61446971
1170,13.26244434,77.71668702
1171,12.92635171,77.58476157
1172,12.91300996,77.6803049
1173,12.95144713,77.71752421
1174,12.93375152,77.61097848
1175,12.99753866,77.55439494
1176,12.95904714,77.65542336
1177,12.91134161,77.68092681
1178,12.918821,77.611048
1180,12.9261382,77.6221091
1181,12.9097233,77.564818
1182,12.90993376,77.61450257
1183,12.92721048,77.67782215
1184,12.96445,77.6387484
1185,12.91969185,77.65219666
1186,13.0238133,77.54802134
1187,12.93163731,77.68597104
1188,13.02666365,77.58726474
1189,13.02828682,77.57326165
1190,12.9519562,77.70222958
1191,13.02227999,77.6292564
1192,12.90084721,77.64062729
1193,12.832996,77.668224
1194,12.96213642,77.53739811
1196,12.97405012,77.62257334
1197,13.00829784,77.75884464
1198,13.102706,77.573684
1200,12.93774103,77.61929702
1201,12.88135107,77.59667728
1202,13.022277,77.639483
1203,12.97900081,77.69570746
1204,12.819925,77.662066
1205,12.92188818,77.62110718
1206,12.9784013,77.63615705
1207,12.83984209,77.66393602
1208,12.9888382,77.5784805
1210,12.93432043,77.61626948
1211,12.92882509,77.56263368
1212,13.07108736,77.61847828
1213,12.91289456,77.64471766
1214,12.986699,77.736763
1215,12.9564829,77.70987891
1216,13.04521394,77.62097206
1217,12.96558604,77.59802978
1218,13.0246296,77.59498347
1219,13.01848033,77.64307044
1220,12.96783817,77.65439339
1221,13.04102528,77.62106828
1222,12.98683684,77.7365109
1223,12.97180523,77.53748763
1224,12.99277455,77.6614875
1225,12.9686161,77.64886469
1226,13.0995963,77.57804465
1227,13.0128637,77.7611215
1228,12.90330843,77.52142455
1229,13.09934518,77.58806035
1230,13.0304315,77.56027836
1231,12.9312197,77.60808036
1232,12.90933015,77.57346008
1233,13.02416608,77.63045333
1234,13.10265,77.575779
1235,12.97295235,77.67655313
1236,13.07132512,77.5351702
1237,12.88368665,77.54840825
1238,12.97183039,77.65478399
1239,12.89006247,77.5939307
1240,12.95577485,77.71425527
1241,12.92719284,77.58578885
1242,12.93343096,77.6154903
1243,12.91492233,77.58652613
1244,13.06594614,77.530417
1246,13.02311786,77.55687363
1247,12.90954061,77.56488204
1248,12.9540833,77.69798364
1249,12.86942739,77.59699278
1250,13.06301885,77.59212557
1251,12.95823683,77.74672743
1252,13.04012773,77.51890525
1253,13.0300179,77.5629781
1254,12.92962471,77.63082683
1255,12.91664093,77.49985892
1256,12.90559412,77.59154353
1257,12.95394019,77.65283737
1258,13.0530116,77.7594117
1259,12.97027392,77.63906062
1260,12.93446308,77.61613819
1261,12.9268747,77.5984674
1262,12.9704766,77.6434171
1263,12.96697986,77.74982337
1264,12.97331,77.618159
1265,12.96493781,77.59858366
1266,12.973313,77.618159
1267,12.8818451,77.6256849
1268,13.0186564,77.76237711
1269,12.9737466,77.62013555
1270,13.10350476,77.57690672
1271,12.9617414,77.64342215
1272,12.9332032,77.61393361
1273,12.9145952,77.51863103
1274,12.90931479,77.63863642
1275,12.93104618,77.58611843
1276,12.9351691,77.6153586
1277,12.97234694,77.59623539
1278,12.91720759,77.49987736
1279,12.97185261,77.60670405
1280,13.02402399,77.63133947
1282,12.90650526,77.5745846
1283,12.99534817,77.61433208
1284,12.98183403,77.53312033
1285,12.985026,77.595903
1286,12.9307,77.63298
1287,12.9159,77.605559
1288,12.99175,77.61935
1289,12.99831095,77.54075155
1290,12.97377992,77.60665979
1291,12.92556972,77.58550722
1292,13.006786,77.700307
1293,12.9288081,77.73833949
1294,12.95921443,77.70953894
1295,12.92376196,77.55324494
1296,12.9657958,77.59783633
1297,12.9967716,77.56130498
1298,13.13225174,77.66431427
1299,12.9716313,77.5958117
1300,12.96085137,77.50746131
1301,12.96081511,77.71628737
1302,13.02060556,77.63952624
1303,12.91183802,77.64279585
1304,12.95654432,77.71493219
1305,12.97727055,77.64088947
1306,12.99470464,77.6150246
1307,12.97239986,77.62615711
1308,12.91737916,77.65136987
1309,12.9718415,77.59640168
1310,12.91377299,77.60924477
1311,12.96073767,77.52882577
1312,12.91095468,77.52101585
1313,12.9103599,77.63517939
1314,12.92441226,77.56483242
1315,12.99547694,77.6142196
1316,13.090957,77.635598
1317,12.96763886,77.57110946
1318,12.92676639,77.67033678
1319,13.06314491,77.58696064
1320,12.94010581,77.57122915
1321,12.86156741,77.6014372
1322,12.9857736,77.55190692
1323,12.95023228,77.71573082
1324,12.9146516,77.60594524
1325,12.90693828,77.59957004
1326,12.92976522,77.63385497
1327,12.97830655,77.63730135
1328,12.92199439,77.52100077
1330,13.032309,77.569751
1331,12.92624779,77.56459437
1332,12.92221856,77.55820837
1333,12.91514226,77.61546146
1334,12.92247738,77.58947119
1335,12.94838222,77.71570265
1336,12.97401941,77.61999037
1337,13.02838508,77.52000667
1338,12.99076571,77.58234758
1339,12.9705,77.6406
1340,12.9602211,77.63807315
1341,13.065024,77.353604
1342,12.97591599,77.60167055
1343,12.92416064,77.56063309
1344,12.93950519,77.62678648
1345,12.9686393,77.63600517
1346,12.96448594,77.71584582
1347,12.9294391,77.58153923
1348,12.97381651,77.61307798
1349,12.8858784,77.54537568
1350,12.9230548,77.51836047
1351,12.99745503,77.54820172
1352,13.02177433,77.64051497
1353,12.9051738,77.7045584
1354,12.93678242,77.62477438
1355,12.9862991,77.59554606
1356,13.04045597,77.56362107
1357,12.9740194,77.635798
1358,12.85166127,77.66400509
1359,12.91373246,77.60795563
1360,12.9797136,77.6656997
1361,12.95823356,77.71884989
1362,12.88658534,77.5821729
1363,12.90264239,77.58354351
1364,12.84015068,77.6534174
1365,13.04106579,77.62199063
1366,12.92349302,77.61198297
1367,12.90868276,77.6064707
1368,13.01579681,77.64018171
1369,12.89008339,77.59766769
1370,12.885237,77.737784
1371,12.9337476,77.6192122
1372,12.99579,77.696362
1373,12.93648657,77.61483584
1374,12.97843626,77.63987325
1375,13.06446731,77.64848046
1376,13.20007651,77.70823739
1377,12.997653,77.55941905
1378,12.94503431,77.56789852
1379,13.02711736,77.59337649
1380,13.01779141,77.70514145
1381,12.92158819,77.58474983
1382,12.89187603,77.57944543
1383,12.99150568,77.57122748
1384,12.95463485,77.64157444
1385,12.96040146,77.70172331
1386,12.97870285,77.54084039
1387,13.05752211,77.58745115
1388,12.95799374,77.51861863
1389,12.934121,77.615559
1390,12.996625,77.564049
1391,13.02950514,77.63104375
1392,12.93695091,77.62433991
1393,12.98901429,77.68938549
1394,13.05803815,77.64388919
1395,13.03041288,77.57029206
1396,12.99073076,77.72126924
1397,12.9716239,77.68168151
1398,12.89212017,77.5837373
1399,12.939732,77.56661173
1400,12.98528763,77.67337538
1402,13.00731325,77.5711346
1403,12.918965,77.670801
1404,12.94833582,77.64539257
1405,12.95035579,77.6251553
1406,12.99631914,77.61718847
1407,12.84031639,77.65007672
1408,12.97977773,77.60569587
1409,13.06812028,77.53042001
1410,12.91624519,77.61120513
1411,13.0225583,77.6480845
1412,12.98556728,77.74486698
1413,13.04938717,77.64572382
1414,12.97514886,77.62042288
1415,12.87265342,77.61828717
1416,12.831956,77.647946
1417,13.05530509,77.60793485
1418,12.89248491,77.61036661
1419,13.0834733,77.5601506
1420,12.89060337,77.59748161
1421,13.098513,77.573677
1422,13.05809171,77.58747596
1423,12.96216386,77.5938898
1424,12.93106154,77.58616235
1426,12.96174499,77.70146314
1427,12.88690171,77.58207668
1428,13.02080907,77.63577785
1429,12.97224957,77.51170892
1430,13.02210862,77.64016958
1431,12.92788953,77.67230485
1432,12.95858481,77.73193169
1433,12.96215703,77.60668608
1434,13.05631379,77.6308125
1435,13.00106685,77.55307496
1436,12.90928865,77.57357541
1437,12.97455065,77.55199939
1438,12.9043284,77.62767892
1439,12.98795089,77.53695421
1440,13.0103526,77.64886066
1441,13.067667,77.632167
1442,12.96389293,77.64793228
1443,13.00916189,77.65800532
1444,12.97005891,77.65494592
1445,12.85168917,77.64333099
1446,13.0130352,77.65001334
1447,12.96610358,77.71807104
1448,13.02578921,77.64059477
1449,13.00094336,77.61397015
1450,12.99519011,77.61420082
1451,12.98932727,77.57284854
1452,12.97876983,77.63681989
1453,12.99408197,77.61034146
1454,12.97186992,77.59516083
1455,13.02888158,77.54041795
1456,12.96223575,77.71318942
1457,12.93854356,77.55504001
1458,12.83837,12.83837
1459,12.97537561,77.62259882
1460,13.09914925,77.57728558
1461,12.97284616,77.60741517
1462,12.87940768,77.54575253
1463,12.91865135,77.65167229
1464,12.89907522,77.60301702
1465,12.97314838,77.62000948
1466,12.90436794,77.60093596
1467,12.98489428,77.61835925
1468,12.966386,77.641513
1469,12.93279801,77.54070058
1470,12.99600748,77.55458236
1471,12.90200151,77.67725419
1472,12.971953,77.642017
1473,13.01425333,77.63668377
1474,12.91364194,77.64486317
1475,12.93344077,77.62344036
1476,12.96181524,77.71685969
1477,13.02771708,77.57347986
1478,12.91044128,77.5885921
1479,12.97047973,77.60673355
1480,12.97280238,77.51088884
1481,12.96918133,77.74971172
1482,12.97197905,77.6008736
1483,12.93136054,77.68474326
1484,12.91052396,77.59942655
1486,12.97014,77.640201
1488,12.91306809,77.64453627
1489,13.02992847,77.56326634
1490,12.90622486,77.62978647
1491,13.03000785,77.5629941
1492,12.9262327,77.6169074
1493,13.103881,77.577046
1494,12.97855387,77.64559407
1495,12.85059107,77.65758891
1496,12.94165204,77.56002288
1497,12.91649616,77.61508696
1498,12.96006754,77.52692811
1499,12.97204766,77.64226343
1500,12.90727,77.607338
1502,12.99100159,77.58258764
1503,12.94161871,77.62155812
1504,13.02079959,77.6770661
1505,13.00299067,77.66106203
1506,12.978306,77.629594
1507,12.91362299,77.60776117
1508,13.01481454,77.63943035
1509,12.93042008,77.63299573
1510,12.9750796,77.6045972
1511,12.93573926,77.6285265
1512,12.96503615,77.70182792
1513,12.98897738,77.5333111
1514,13.01093505,77.50714816
1515,12.94555222,77.59696662
1516,12.97376685,77.60673624
1517,13.09831034,77.58220308
1518,12.93457008,77.61932015
1519,13.00080714,77.61502191
1520,12.92915219,77.63488635
1522,12.93485502,77.53684994
1523,12.98245608,77.76691709
1524,12.9215627,77.52052534
1525,12.9835414,77.59442691
1526,12.9369689,77.6247118
1527,12.92945315,77.68341623
1528,12.97724964,77.62271952
1529,12.88098567,77.59859204
1530,12.96995534,77.57983267
1531,12.92910808,77.51432005
1532,13.0636,77.5913
1533,12.9118171,77.58686811
1534,12.91581317,77.5860621
1535,12.91022461,77.63506975
1536,12.96339466,77.70914365
1537,12.91315,77.60994
1538,12.97546872,77.6032906
1539,12.96611697,77.53500994
1540,12.96998344,77.63868939
1541,13.03087672,77.56226957
1542,12.94384917,77.63022803
1543,12.95175819,77.70004325
1544,12.97790731,77.54496731
1545,12.98213035,77.63961039
1546,12.9608089,77.65723251
1547,13.199251,77.70890225
1548,12.99718748,77.61415623
1549,12.92796077,77.556016
1550,12.97309022,77.61993337
1551,12.93094749,77.6328291
1552,12.96429938,77.54070561
1553,12.97132495,77.63521392
1554,12.926666,77.671365
1555,12.96093175,77.52038185
1556,12.94235425,77.58011967
1558,12.91453409,77.63257898
1559,12.84800152,77.65787255
1560,12.96990166,77.63872703
1561,13.063873,77.577671
1562,12.96367115,77.64040361
1563,13.057381,77.598828
1564,12.98524646,77.60718014
1565,12.9957703,77.6722445
1566,12.91232877,77.62446973
1567,13.0319552,77.5568562
1568,13.04190588,77.61583496
1569,12.93725382,77.61950891
1570,12.90605884,77.64451381
1571,12.97830884,77.63661504
1572,13.0224884,77.63361834
1573,12.96577031,77.59855282
1574,12.94302051,77.57025953
1575,12.96464277,77.50470366
1576,12.8428387,77.64069937
1577,13.00802866,77.57119764
1578,12.976611,77.675611
1579,12.92840224,77.60934401
1580,12.96067592,77.64567118
1581,12.93531936,77.63000239
1582,13.10133061,77.57169519
1583,12.92680724,77.67891079
1584,12.91314521,77.56476335
1585,12.97610941,77.6389261
1586,13.06329286,77.59094439
1587,12.90865269,77.52144501
1588,12.918805,77.611004
1589,13.058005,77.597878
1590,13.01651155,77.63941962
1591,12.98837789,77.53477693
1592,13.05893925,77.50677366
1593,12.9071592,77.61097245
1594,12.89466775,77.66130477
1595,12.937082,77.624835
1596,12.99876177,77.5521268
1597,12.96250732,77.64300804
1598,12.83554396,77.69370932
1599,12.99337534,77.53932193
1600,12.91399096,77.61076659
1601,13.046444,77.52053406
1602,12.96289019,77.71341506
1603,12.978538,77.633114
1604,12.924482,77.546833
1605,12.9183445,77.63220146
1606,12.98352604,77.75321838
1607,12.91790954,77.60716606
1608,13.06249237,77.64918655
1609,13.00596343,77.75645748
1610,13.028335,77.572852
1611,13.022214,77.640133
1612,12.9665486,77.6413173
1613,12.9129511,77.6802559
1614,12.970294,77.638891
1615,12.96851,77.6403231
1616,12.91479716,77.5135164
1617,12.99227014,77.70309761
1618,12.87740381,77.60314576
1619,12.84955519,77.6638284
1620,12.970439,77.747365
1621,12.89137468,77.60133293
1622,12.89960459,77.67559986
1623,12.92195354,77.61653703
1624,12.97524459,77.60323729
1625,12.96634568,77.63724837
1626,12.99942821,77.57228896
1627,12.8760412,77.61563011
1628,12.93948987,77.62603037
1629,12.94087043,77.60757107
1630,12.9073311,77.60540485
1631,12.93324242,77.60733671
1632,12.9884955,77.66390216
1633,12.90806118,77.60643415
1634,13.05161698,77.63276942
1635,12.91654747,77.60231663
1636,13.01843068,77.67209295
1637,12.924933,77.607089
1638,12.90920466,77.56534807
1639,13.00186885,77.5956054
1640,12.91722295,77.49993
1641,12.894329,77.581815
1642,12.98426995,77.74899758
1643,12.95986856,77.71738239
1644,12.91737687,77.58597527
1645,12.913863,77.608944
1646,13.03008657,77.56235238
1647,12.93464687,77.62319528
1648,13.021334,77.641837
1649,12.97150661,77.53824368
1650,13.03025525,77.56341245
1651,12.91519683,77.50185113
1652,12.9127488,77.65355922
1654,12.922387,77.616498
1655,12.97405829,77.62259178
1656,12.93417894,77.58283574
1657,12.93663329,77.60836098
1658,12.86463632,77.59403899
1659,12.95405488,77.70520918
1660,13.08379103,77.6361832
1661,13.01415468,77.6392265
1662,12.90388525,77.66225662
1663,12.97699872,77.57606819
1664,12.9855748,77.6900899
1665,12.95926671,77.65395653
1666,12.96119902,77.73337908
1667,12.86145137,77.60148246
1668,13.060434,77.628441
1669,12.96168487,77.59460494
1670,12.92501812,77.63741937
1671,13.0233279,77.6396121
1672,12.97980779,77.72770889
1673,12.919145,77.69673
1674,12.97769723,77.57654328
1675,12.89025661,77.59776022
1676,13.050206,77.59750072
1678,13.01367938,77.64868699
1679,12.91558408,77.64900316
1680,13.05150495,77.60192133
1681,13.00630513,77.59323768
1682,12.95596207,77.71691937
1683,13.00018089,77.61743456
1684,12.94843679,77.70470928
1685,12.98531278,77.67926887
1686,12.98027073,77.73351386
1687,12.84131768,77.64766239
1688,12.91866704,77.47287557
1689,12.92670201,77.55085643
1690,12.90195707,77.6282499
1691,12.9492396,77.5993769
1692,12.97366524,77.5424467
1693,12.9484247,77.7046952
1694,13.01211465,77.66753722
1695,12.89625675,77.58196
1696,12.96932803,77.641383
1697,13.06495917,77.64615197
1698,12.981855,77.639427
1699,13.01459731,77.63515458
1700,12.97810007,77.57511165
1701,12.982542,77.67374352
1702,13.06646314,77.50345577
1703,12.90690102,77.61120044
1704,12.94892528,77.68626709
1705,12.91886082,77.68502019
1706,13.005605,77.571226
1707,12.933871,77.607348
1708,12.97162456,77.5768923
1709,12.98579369,77.74490017
1710,13.017657,77.644056
1711,13.03431232,77.59782795
1712,12.97175884,77.64455304
1713,12.97877669,77.69770704
1714,12.91576977,77.67293254
1715,12.95754839,77.70908799
1716,12.91441318,77.61009637
1717,12.96630288,77.59500727
1718,12.9728078,77.7541815
1719,13.10344337,77.60077
1720,12.93427501,77.61632346
1721,12.99546126,77.61414617
1722,13.02450286,77.54811656
1723,12.9121939,77.64152918
1724,12.83828738,77.402656
1726,12.99388204,77.66301032
1727,12.88955949,77.58836143
1728,12.93020114,77.67828248
1729,12.951722,77.607934
1730,12.93546379,77.60839652
1731,12.93519225,77.69495308
1732,12.96130063,77.64348853
1733,12.90885923,77.68057644
1734,12.99154651,77.57047746
1735,13.075665,77.500081
1736,12.923552,77.636582
1737,12.94976209,77.70158283
1738,12.91286645,77.69845136
1739,12.96716086,77.70243041
1740,12.907413,77.606209
1741,12.919471,77.61806
1742,13.01565178,77.64024708
1743,12.95103706,77.71440245
1744,12.9367174,77.6130175
1745,12.913804,77.609538
1746,13.04495721,77.62085572
1747,12.97910242,77.64133841
1748,12.88183283,77.62677267
1750,12.90885596,77.61167854
1751,12.96338486,77.55829185
1752,12.982251,77.76712
1753,13.03315961,77.56600857
1754,13.01259354,77.54384346
1755,12.9643448,77.54311256
1756,12.94687328,77.57690404
1757,13.03289013,77.63109438
1758,13.04752871,77.57465333
1759,12.96159502,77.54041091
1760,12.99908879,77.61323355
1761,12.97916057,77.72889912
1762,12.97738751,77.7249955
1763,12.94328943,77.58510992
1764,12.94909682,77.59621996
1765,13.01878641,77.6429303
1766,13.00206976,77.66154684
1767,12.95982118,77.64836814
1768,12.819538,77.660348
1769,12.87916385,77.64644176
1770,12.95758238,77.64485277
1771,12.94102368,77.60762304
1772,13.03015516,77.56213043
1773,12.92847119,77.59729721
1774,12.96469636,77.71727744
1775,12.98254266,77.64031213
1776,12.91780496,77.62382023
1777,12.92625759,77.67773431
1778,12.91302135,77.65360482
1779,12.97600094,77.5452932
1780,12.89240647,77.61126515
1781,12.96402493,77.71369133
1782,12.90864223,77.65193649
1783,13.1004674,77.58122508
1784,12.9978268,77.49652997
1786,13.01891805,77.63611011
1787,12.90570295,77.70015255
1788,12.93113343,77.58611206
1789,12.95887789,77.6547109
1790,12.91387789,77.60845385
1791,13.042535,77.623123
1792,12.91644,77.61709
1793,12.9632326,77.70910643
1794,12.995013,77.697377
1795,12.97061303,77.75066391
1796,12.985694,77.708306
1797,12.906251,77.606085
1798,13.07814747,77.49740973
1799,12.92734839,77.66920523
1800,12.87050699,77.58325819
1801,12.909587,77.563279
1802,12.920077,77.61296
1803,13.040177,77.620137
1804,12.95768464,77.51870949
1805,12.96007603,77.57783845
1806,12.90720168,77.59508505
1807,12.96423403,77.71502171
1808,12.90883341,77.57287972
1809,12.9373329,77.61944622
1810,13.075161,77.529959
1811,12.99022046,77.73333047
1812,13.01131039,77.65954088
1813,12.97960669,77.64093815
1814,12.93292577,77.58434281
1815,13.02008291,77.59239145
1816,12.97410566,77.61992767
1817,12.95915006,77.65509881
1818,12.98685971,77.57995337
1819,13.10344305,77.60073144
1820,12.91651022,77.60955825
1821,13.04165339,77.51433179
1822,13.01995486,77.70891532
1823,12.92568965,77.67644651
1824,13.01363397,77.66050983
1825,13.04068886,77.51881208
1826,12.994259,77.571207
1827,12.98811065,77.55405765
1828,12.97850029,77.63317443
1829,12.95974505,77.52681915
1830,12.9983606,77.5708295
1831,13.00437056,77.7135485
1832,12.85219408,77.65716646
1834,12.89733754,77.65842844
1835,13.008075,77.556408
1836,13.05908388,77.5931469
1837,12.87139799,77.65406147
1838,12.9139707,77.61004876
1839,12.99820445,77.58135416
1840,12.864777,77.769233
1841,13.00488,77.714057
1842,12.85271577,77.67557379
1843,12.95624405,77.65610598
1844,12.88232178,77.75607962
1845,12.88592154,77.59647578
1846,12.91417919,77.50062536
1847,13.10369644,77.57689465
1848,13.06490005,77.50427987
1849,12.90800562,77.64931228
1850,12.956666,77.731046
1851,12.97020822,77.49528609
1852,12.973365,77.619562
1853,13.005863,77.564848
1854,13.152306,77.568972
1855,13.189316,77.64463
1856,12.97585294,77.60256909
1858,13.10017863,77.58029533
1859,12.91142364,77.6381325
1860,12.9286068,77.59241156
1861,12.97558503,77.60152068
1862,12.9610591,77.5982552
1863,12.91224913,77.63786998
1864,13.03009892,77.57077789
1865,12.90080865,77.65168335
1866,13.00498798,77.58456174
1867,12.881679,77.626227
1868,13.093151,77.593951
1869,12.9635672,77.6420435
1870,13.03678064,77.60496533
1871,12.97003506,77.63847347
1872,13.021145,77.702313
1873,12.95555103,77.69796822
1874,12.98353127,77.75303096
1875,12.93697516,77.62454478
1876,12.91631512,77.59279411
1877,12.91957214,77.66706633
1878,12.90945074,77.60738399
1879,12.97060519,77.57422149
1880,12.87466844,77.65416373
1881,13.088874,77.635134
1882,12.850367,77.657596
1883,12.85777706,77.58976422
1884,12.9929134,77.5892593
1885,13.078928,77.799331
1886,13.00073821,77.56053183
1887,13.01578211,77.63932139
1888,12.87141662,77.57619325
1889,12.985201,77.603501
1890,13.0155087,77.63075039
1891,13.01813309,77.59202432
1892,13.004612,77.7181049
1893,12.99712181,77.54714426
1894,12.92595075,77.5646802
1895,13.08985475,77.54651427
1896,12.96739905,77.50339542
1897,13.01997467,77.7201226
1898,12.9367328,77.6125244
1899,12.85105,77.65149459
1900,12.86759798,77.69033432
1901,12.93510958,77.61280775
1902,12.97213813,77.63584895
1903,13.027441,77.5764465
1904,12.97069896,77.60076396
1905,12.92864242,77.73824662
1906,13.04717922,77.50249419
1907,13.058681,77.592744
1908,12.9754514,77.62251433
1909,13.08319797,77.48428937
1910,13.01917415,77.55104821
1911,12.92341492,77.55490322
1912,12.96035931,77.59816423
1913,12.93542817,77.49236215
1914,12.91197,77.66479
1915,12.93354533,77.62261055
1916,12.95300048,77.70734053
1917,12.9155965,77.58571979
1918,12.97300429,77.53974102
1919,12.97777401,77.50594083
1920,12.91608604,77.64332157
1921,12.87261289,77.61829186
1922,12.8736137,77.60248091
1923,13.0840347,77.6349763
1924,13.00116028,77.62917593
1925,12.82211604,77.68642969
1926,12.96670181,77.50491623
1927,12.96253046,77.64279485
1928,12.9107422,77.6809421
1929,13.001072,77.570993
1930,12.93424919,77.6165035
1931,12.90860008,77.56413136
1932,13.20664,77.668479
1933,12.9108382,77.6097173
1934,12.91667198,77.61245102
1935,12.90981807,77.63254713
1936,12.85233236,77.66308194
1937,12.92895286,77.54570492
1938,12.91131318,77.65226807
1939,12.98745365,77.55569011
1940,12.83666108,77.66164105
1941,13.00189074,77.62352284
1942,13.056973,77.59982
1943,13.11089802,77.61183929
1944,12.92470114,77.58272611
1945,12.9307145,77.58524638
1946,12.93064458,77.68501114
1947,12.91706347,77.63101995
1948,12.91118638,77.63509087
1949,12.89675058,77.57054854
1950,13.03789681,77.56544665
1951,13.06462571,77.64730398
1952,13.00838898,77.65138865
1953,13.00950881,77.64328234
1954,12.94887333,77.57749345
1955,12.95902688,77.70858608
1956,13.0590242,77.5914533
1957,12.99747986,77.54761767
1958,13.02078751,77.63404783
1959,12.96768134,77.60602277
1960,12.93113866,77.58355021
1961,13.1040256,77.5751026
1962,12.9128155,77.6101619
1963,12.89964421,77.6390297
1964,12.87613696,77.61401609
1965,13.099942,77.579056
1966,13.0139234,77.66393133
1967,12.96618787,77.58439142
1968,13.03251711,77.56560322
1969,12.93327019,77.62325563
1970,12.90630329,77.58265302
1971,12.89998867,77.67524622
1972,12.98715276,77.6189832
1973,12.97270208,77.5116764
1974,12.92314336,77.58163344
1975,12.96996,77.63872
1976,13.12128424,77.6173266
1977,12.95859592,77.5259662
1978,12.95026463,77.7156936
1979,12.85022889,77.66018193
1980,12.9758085,77.55262971
1981,13.029785,77.562471
1982,12.91708145,77.50005137
1983,12.92577004,77.56428793
1984,12.90938636,77.59334262
1985,12.98002309,77.57697746
1986,12.91263475,77.61003133
1987,12.92401489,77.55346086
1988,13.122717,77.631698
1990,12.93613105,77.61479259
1991,12.93821385,77.55604483
1992,13.00660992,77.56923594
1993,12.96181165,77.74776243
1994,12.92016961,77.66572304
1995,12.967228,77.642183
