Unnamed: 0,Latitude,Longitude,date_y,time_y
1321,12.86156741,77.6014372,19-01-2024,4:42 PM
1322,12.9857736,77.55190692,20-01-2024,6:52 PM
1323,12.95023228,77.71573082,19-01-2024,10:38 AM
1324,12.9146516,77.60594524,25-01-2024,1:27 PM
1325,12.90693828,77.59957004,21-01-2024,3:13 PM
1326,12.92976522,77.63385497,21-01-2024,5:39 PM
1327,12.97830655,77.63730135,20-01-2024,5:56 PM
1328,12.92199439,77.52100077,26-01-2024,9:19 PM
1330,13.032309,77.569751,21-01-2024,5:14 PM
1331,12.92624779,77.56459437,19-01-2024,10:26 AM
1332,12.92221856,77.55820837,23-01-2024,9:55 PM
1333,12.91514226,77.61546146,24-01-2024,11:16 PM
1334,12.92247738,77.58947119,23-01-2024,9:15 PM
1335,12.94838222,77.71570265,22-01-2024,5:19 PM
1336,12.97401941,77.61999037,21-01-2024,12:30 PM
1337,13.02838508,77.52000667,26-01-2024,7:34 PM
1338,12.99076571,77.58234758,26-01-2024,7:42 PM
1339,12.9705,77.6406,23-01-2024,7:23 PM
1340,12.9602211,77.63807315,22-01-2024,4:39 PM
1341,13.065024,77.353604,26-01-2024,10:12 PM
1342,12.97591599,77.60167055,19-01-2024,12:09 PM
1343,12.92416064,77.56063309,20-01-2024,11:47 PM
1344,12.93950519,77.62678648,21-01-2024,10:13 AM
1345,12.9686393,77.63600517,19-01-2024,4:24 PM
1346,12.96448594,77.71584582,19-01-2024,2:05 PM
1347,12.9294391,77.58153923,22-01-2024,3:39 PM
1348,12.97381651,77.61307798,21-01-2024,5:45 PM
1349,12.8858784,77.54537568,26-01-2024,11:00 PM
1350,12.9230548,77.51836047,26-01-2024,2:21 PM
1351,12.99745503,77.54820172,23-01-2024,8:40 PM
1352,13.02177433,77.64051497,22-01-2024,9:19 PM
1353,12.9051738,77.7045584,21-01-2024,5:57 PM
1354,12.93678242,77.62477438,21-01-2024,10:41 AM
1355,12.9862991,77.59554606,21-01-2024,2:30 PM
1356,13.04045597,77.56362107,22-01-2024,5:22 PM
1357,12.9740194,77.635798,19-01-2024,1:05 PM
1358,12.85166127,77.66400509,21-01-2024,2:52 PM
1359,12.91373246,77.60795563,24-01-2024,2:08 PM
1360,12.9797136,77.6656997,21-01-2024,6:13 PM
1361,12.95823356,77.71884989,23-01-2024,10:30 AM
1362,12.88658534,77.5821729,24-01-2024,6:35 PM
1363,12.90264239,77.58354351,20-01-2024,3:59 PM
1364,12.84015068,77.6534174,24-01-2024,11:44 PM
1365,13.04106579,77.62199063,25-01-2024,11:18 PM
1366,12.92349302,77.61198297,24-01-2024,5:16 PM
1367,12.90868276,77.6064707,26-01-2024,3:23 PM
1368,13.01579681,77.64018171,24-01-2024,12:12 PM
1369,12.89008339,77.59766769,24-01-2024,3:11 PM
1370,12.885237,77.737784,21-01-2024,2:18 PM
1371,12.9337476,77.6192122,25-01-2024,11:47 PM
1372,12.99579,77.696362,26-01-2024,10:19 PM
1373,12.93648657,77.61483584,24-01-2024,10:37 PM
1374,12.97843626,77.63987325,22-01-2024,6:06 PM
1375,13.06446731,77.64848046,26-01-2024,4:38 PM
1376,13.20007651,77.70823739,23-01-2024,4:47 PM
1377,12.997653,77.55941905,26-01-2024,10:47 AM
1378,12.94503431,77.56789852,19-01-2024,9:48 PM
1379,13.02711736,77.59337649,25-01-2024,10:26 PM
1380,13.01779141,77.70514145,25-01-2024,5:27 PM
1381,12.92158819,77.58474983,25-01-2024,10:19 AM
1382,12.89187603,77.57944543,24-01-2024,11:13 AM
1383,12.99150568,77.57122748,26-01-2024,5:58 PM
1384,12.95463485,77.64157444,25-01-2024,3:08 PM
1385,12.96040146,77.70172331,23-01-2024,12:26 PM
1386,12.97870285,77.54084039,25-01-2024,8:29 PM
1387,13.05752211,77.58745115,22-01-2024,4:44 PM
1388,12.95799374,77.51861863,23-01-2024,7:14 PM
1389,12.934121,77.615559,26-01-2024,12:00 PM
1390,12.996625,77.564049,19-01-2024,6:25 PM
1391,13.02950514,77.63104375,20-01-2024,11:19 PM
1392,12.93695091,77.62433991,24-01-2024,5:10 PM
1393,12.98901429,77.68938549,23-01-2024,11:57 PM
1394,13.05803815,77.64388919,21-01-2024,1:29 PM
1395,13.03041288,77.57029206,24-01-2024,7:20 PM
1396,12.99073076,77.72126924,21-01-2024,4:02 PM
1397,12.9716239,77.68168151,20-01-2024,5:15 PM
1398,12.89212017,77.5837373,21-01-2024,9:32 PM
1399,12.939732,77.56661173,22-01-2024,11:37 PM
1400,12.98528763,77.67337538,21-01-2024,3:46 PM
1402,13.00731325,77.5711346,24-01-2024,1:21 PM
1403,12.918965,77.670801,26-01-2024,7:12 PM
1404,12.94833582,77.64539257,19-01-2024,11:17 PM
1405,12.95035579,77.6251553,25-01-2024,7:47 PM
1406,12.99631914,77.61718847,20-01-2024,3:03 PM
1407,12.84031639,77.65007672,26-01-2024,6:30 PM
1408,12.97977773,77.60569587,21-01-2024,2:13 PM
1409,13.06812028,77.53042001,23-01-2024,3:27 PM
1410,12.91624519,77.61120513,25-01-2024,7:43 PM
1411,13.0225583,77.6480845,19-01-2024,11:12 AM
1412,12.98556728,77.74486698,19-01-2024,12:48 PM
1413,13.04938717,77.64572382,24-01-2024,6:29 PM
1414,12.97514886,77.62042288,25-01-2024,1:52 PM
1415,12.87265342,77.61828717,19-01-2024,4:19 PM
1416,12.831956,77.647946,24-01-2024,10:00 AM
1417,13.05530509,77.60793485,21-01-2024,12:35 PM
1418,12.89248491,77.61036661,25-01-2024,9:33 PM
1419,13.0834733,77.5601506,21-01-2024,11:18 AM
1420,12.89060337,77.59748161,26-01-2024,12:01 PM
1421,13.098513,77.573677,25-01-2024,10:18 AM
1422,13.05809171,77.58747596,25-01-2024,9:20 PM
1423,12.96216386,77.5938898,22-01-2024,5:33 PM
1424,12.93106154,77.58616235,20-01-2024,10:13 AM
1426,12.96174499,77.70146314,21-01-2024,7:43 PM
1427,12.88690171,77.58207668,19-01-2024,10:14 PM
1428,13.02080907,77.63577785,26-01-2024,8:50 PM
1429,12.97224957,77.51170892,23-01-2024,10:19 PM
1430,13.02210862,77.64016958,22-01-2024,8:02 PM
1431,12.92788953,77.67230485,19-01-2024,11:25 AM
1432,12.95858481,77.73193169,26-01-2024,8:09 PM
1433,12.96215703,77.60668608,24-01-2024,3:45 PM
1434,13.05631379,77.6308125,26-01-2024,10:08 AM
1435,13.00106685,77.55307496,25-01-2024,9:39 PM
1436,12.90928865,77.57357541,26-01-2024,3:53 PM
1437,12.97455065,77.55199939,22-01-2024,5:53 PM
1438,12.9043284,77.62767892,20-01-2024,6:12 PM
1439,12.98795089,77.53695421,25-01-2024,12:29 PM
1440,13.0103526,77.64886066,24-01-2024,1:11 PM
1441,13.067667,77.632167,26-01-2024,3:36 PM
1442,12.96389293,77.64793228,19-01-2024,9:30 PM
1443,13.00916189,77.65800532,25-01-2024,6:32 PM
1444,12.97005891,77.65494592,20-01-2024,5:57 PM
1445,12.85168917,77.64333099,26-01-2024,8:58 PM
1446,13.0130352,77.65001334,19-01-2024,6:33 PM
1447,12.96610358,77.71807104,22-01-2024,10:02 PM
1448,13.02578921,77.64059477,24-01-2024,2:13 PM
1449,13.00094336,77.61397015,25-01-2024,10:20 AM
1450,12.99519011,77.61420082,19-01-2024,11:11 PM
1451,12.98932727,77.57284854,26-01-2024,7:15 PM
1452,12.97876983,77.63681989,19-01-2024,4:09 PM
1453,12.99408197,77.61034146,22-01-2024,11:58 AM
1454,12.97186992,77.59516083,20-01-2024,1:12 PM
1455,13.02888158,77.54041795,20-01-2024,10:43 PM
1456,12.96223575,77.71318942,26-01-2024,10:08 AM
1457,12.93854356,77.55504001,21-01-2024,12:03 PM
1458,12.83837,12.83837,19-01-2024,9:44 PM
1459,12.97537561,77.62259882,20-01-2024,11:46 AM
1460,13.09914925,77.57728558,21-01-2024,11:42 AM
1461,12.97284616,77.60741517,26-01-2024,11:56 PM
1462,12.87940768,77.54575253,25-01-2024,8:48 PM
1463,12.91865135,77.65167229,23-01-2024,11:01 PM
1464,12.89907522,77.60301702,21-01-2024,5:39 PM
1465,12.97314838,77.62000948,22-01-2024,3:58 PM
1466,12.90436794,77.60093596,21-01-2024,6:57 PM
1467,12.98489428,77.61835925,23-01-2024,5:49 PM
1468,12.966386,77.641513,24-01-2024,12:28 PM
1469,12.93279801,77.54070058,20-01-2024,9:43 PM
1470,12.99600748,77.55458236,19-01-2024,9:36 PM
1471,12.90200151,77.67725419,24-01-2024,10:21 AM
1472,12.971953,77.642017,19-01-2024,3:29 PM
1473,13.01425333,77.63668377,19-01-2024,3:42 PM
1474,12.91364194,77.64486317,26-01-2024,4:17 PM
1475,12.93344077,77.62344036,23-01-2024,10:13 AM
1476,12.96181524,77.71685969,20-01-2024,5:56 PM
1477,13.02771708,77.57347986,24-01-2024,7:12 PM
1478,12.91044128,77.5885921,21-01-2024,7:17 PM
1479,12.97047973,77.60673355,21-01-2024,7:41 PM
1480,12.97280238,77.51088884,20-01-2024,10:06 PM
1481,12.96918133,77.74971172,25-01-2024,12:27 PM
1482,12.97197905,77.6008736,23-01-2024,11:44 PM
1483,12.93136054,77.68474326,22-01-2024,8:35 PM
1484,12.91052396,77.59942655,21-01-2024,3:04 PM
1486,12.97014,77.640201,21-01-2024,10:00 PM
1488,12.91306809,77.64453627,19-01-2024,8:47 PM
1489,13.02992847,77.56326634,24-01-2024,12:53 PM
1490,12.90622486,77.62978647,21-01-2024,3:16 PM
1491,13.03000785,77.5629941,19-01-2024,2:46 PM
1492,12.9262327,77.6169074,21-01-2024,8:27 PM
1493,13.103881,77.577046,20-01-2024,8:12 PM
1494,12.97855387,77.64559407,25-01-2024,11:05 AM
1495,12.85059107,77.65758891,25-01-2024,7:55 PM
1496,12.94165204,77.56002288,25-01-2024,10:35 AM
1497,12.91649616,77.61508696,21-01-2024,6:17 PM
1498,12.96006754,77.52692811,20-01-2024,12:10 PM
1499,12.97204766,77.64226343,23-01-2024,11:36 PM
1500,12.90727,77.607338,24-01-2024,5:45 PM
1502,12.99100159,77.58258764,20-01-2024,11:46 AM
1503,12.94161871,77.62155812,25-01-2024,9:14 PM
1504,13.02079959,77.6770661,19-01-2024,10:47 AM
1505,13.00299067,77.66106203,22-01-2024,6:21 PM
1506,12.978306,77.629594,20-01-2024,6:21 PM
1507,12.91362299,77.60776117,25-01-2024,1:57 PM
1508,13.01481454,77.63943035,24-01-2024,1:20 PM
1509,12.93042008,77.63299573,19-01-2024,5:20 PM
1510,12.9750796,77.6045972,24-01-2024,10:49 AM
1511,12.93573926,77.6285265,25-01-2024,8:08 PM
1512,12.96503615,77.70182792,23-01-2024,10:46 PM
1513,12.98897738,77.5333111,19-01-2024,11:04 PM
1514,13.01093505,77.50714816,20-01-2024,6:41 PM
1515,12.94555222,77.59696662,22-01-2024,11:06 AM
1516,12.97376685,77.60673624,25-01-2024,4:43 PM
1517,13.09831034,77.58220308,22-01-2024,10:17 PM
1518,12.93457008,77.61932015,25-01-2024,9:41 PM
1519,13.00080714,77.61502191,20-01-2024,9:21 PM
1520,12.92915219,77.63488635,24-01-2024,6:19 PM
1522,12.93485502,77.53684994,26-01-2024,6:46 PM
1523,12.98245608,77.76691709,24-01-2024,3:52 PM
1524,12.9215627,77.52052534,26-01-2024,1:30 PM
1525,12.9835414,77.59442691,25-01-2024,8:40 PM
1526,12.9369689,77.6247118,23-01-2024,9:38 PM
1527,12.92945315,77.68341623,23-01-2024,2:01 PM
1528,12.97724964,77.62271952,23-01-2024,9:12 PM
1529,12.88098567,77.59859204,20-01-2024,10:58 PM
1530,12.96995534,77.57983267,21-01-2024,8:07 PM
1531,12.92910808,77.51432005,25-01-2024,2:22 PM
1532,13.0636,77.5913,19-01-2024,3:17 PM
1533,12.9118171,77.58686811,24-01-2024,7:37 PM
1534,12.91581317,77.5860621,21-01-2024,10:27 PM
1535,12.91022461,77.63506975,21-01-2024,11:38 PM
1536,12.96339466,77.70914365,26-01-2024,11:38 PM
1537,12.91315,77.60994,23-01-2024,5:03 PM
1538,12.97546872,77.6032906,19-01-2024,9:24 PM
1539,12.96611697,77.53500994,20-01-2024,9:47 PM
1540,12.96998344,77.63868939,20-01-2024,10:47 PM
1541,13.03087672,77.56226957,20-01-2024,2:27 PM
1542,12.94384917,77.63022803,24-01-2024,5:58 PM
1543,12.95175819,77.70004325,22-01-2024,4:20 PM
1544,12.97790731,77.54496731,23-01-2024,7:05 PM
1545,12.98213035,77.63961039,22-01-2024,5:59 PM
1546,12.9608089,77.65723251,20-01-2024,8:59 PM
1547,13.199251,77.70890225,22-01-2024,1:45 PM
1548,12.99718748,77.61415623,25-01-2024,11:20 AM
1549,12.92796077,77.556016,23-01-2024,12:07 PM
1550,12.97309022,77.61993337,25-01-2024,5:20 PM
1551,12.93094749,77.6328291,22-01-2024,7:39 PM
1552,12.96429938,77.54070561,25-01-2024,11:57 AM
1553,12.97132495,77.63521392,26-01-2024,12:21 PM
1554,12.926666,77.671365,22-01-2024,9:16 PM
1555,12.96093175,77.52038185,21-01-2024,12:25 PM
1556,12.94235425,77.58011967,21-01-2024,10:01 PM
1558,12.91453409,77.63257898,20-01-2024,9:26 PM
1559,12.84800152,77.65787255,21-01-2024,9:32 PM
1560,12.96990166,77.63872703,26-01-2024,2:26 PM
1561,13.063873,77.577671,19-01-2024,6:55 PM
1562,12.96367115,77.64040361,26-01-2024,4:45 PM
1563,13.057381,77.598828,24-01-2024,9:44 PM
1564,12.98524646,77.60718014,21-01-2024,3:29 PM
1565,12.9957703,77.6722445,21-01-2024,11:36 AM
1566,12.91232877,77.62446973,22-01-2024,4:58 PM
1567,13.0319552,77.5568562,20-01-2024,2:33 PM
1568,13.04190588,77.61583496,26-01-2024,10:16 AM
1569,12.93725382,77.61950891,22-01-2024,2:46 PM
1570,12.90605884,77.64451381,25-01-2024,8:33 PM
1571,12.97830884,77.63661504,20-01-2024,11:19 AM
1572,13.0224884,77.63361834,26-01-2024,9:55 PM
1573,12.96577031,77.59855282,21-01-2024,4:36 PM
1574,12.94302051,77.57025953,23-01-2024,12:22 PM
1575,12.96464277,77.50470366,19-01-2024,9:11 PM
1576,12.8428387,77.64069937,21-01-2024,10:35 PM
1577,13.00802866,77.57119764,19-01-2024,1:27 PM
1578,12.976611,77.675611,19-01-2024,6:26 PM
1579,12.92840224,77.60934401,25-01-2024,10:21 PM
1580,12.96067592,77.64567118,23-01-2024,11:30 AM
1581,12.93531936,77.63000239,19-01-2024,3:45 PM
1582,13.10133061,77.57169519,20-01-2024,7:36 PM
1583,12.92680724,77.67891079,21-01-2024,4:19 PM
1584,12.91314521,77.56476335,26-01-2024,4:28 PM
1585,12.97610941,77.6389261,24-01-2024,3:09 PM
1586,13.06329286,77.59094439,24-01-2024,11:10 PM
1587,12.90865269,77.52144501,21-01-2024,10:12 AM
1588,12.918805,77.611004,23-01-2024,10:12 PM
1589,13.058005,77.597878,24-01-2024,3:43 PM
1590,13.01651155,77.63941962,25-01-2024,7:46 PM
1591,12.98837789,77.53477693,22-01-2024,12:31 PM
1592,13.05893925,77.50677366,20-01-2024,4:13 PM
1593,12.9071592,77.61097245,25-01-2024,4:44 PM
1594,12.89466775,77.66130477,21-01-2024,10:04 AM
1595,12.937082,77.624835,22-01-2024,10:24 PM
1596,12.99876177,77.5521268,25-01-2024,5:40 PM
1597,12.96250732,77.64300804,19-01-2024,10:15 AM
1598,12.83554396,77.69370932,21-01-2024,6:39 PM
1599,12.99337534,77.53932193,24-01-2024,10:30 PM
1600,12.91399096,77.61076659,25-01-2024,3:03 PM
1601,13.046444,77.52053406,25-01-2024,5:17 PM
1602,12.96289019,77.71341506,19-01-2024,12:52 PM
1603,12.978538,77.633114,24-01-2024,10:59 AM
1604,12.924482,77.546833,20-01-2024,8:24 PM
1605,12.9183445,77.63220146,25-01-2024,9:15 PM
1606,12.98352604,77.75321838,26-01-2024,10:36 AM
1607,12.91790954,77.60716606,23-01-2024,11:34 AM
1608,13.06249237,77.64918655,19-01-2024,2:07 PM
1609,13.00596343,77.75645748,24-01-2024,3:31 PM
1610,13.028335,77.572852,21-01-2024,4:39 PM
1611,13.022214,77.640133,21-01-2024,6:29 PM
1612,12.9665486,77.6413173,25-01-2024,7:35 PM
1613,12.9129511,77.6802559,23-01-2024,11:47 AM
1614,12.970294,77.638891,23-01-2024,2:19 PM
1615,12.96851,77.6403231,26-01-2024,10:25 AM
1616,12.91479716,77.5135164,22-01-2024,3:45 PM
1617,12.99227014,77.70309761,22-01-2024,11:18 PM
1618,12.87740381,77.60314576,21-01-2024,8:57 PM
1619,12.84955519,77.6638284,26-01-2024,10:04 AM
1620,12.970439,77.747365,23-01-2024,5:20 PM
1621,12.89137468,77.60133293,19-01-2024,1:55 PM
1622,12.89960459,77.67559986,21-01-2024,4:43 PM
1623,12.92195354,77.61653703,26-01-2024,5:04 PM
1624,12.97524459,77.60323729,25-01-2024,9:42 PM
1625,12.96634568,77.63724837,20-01-2024,8:25 PM
1626,12.99942821,77.57228896,26-01-2024,7:56 PM
1627,12.8760412,77.61563011,23-01-2024,6:55 PM
1628,12.93948987,77.62603037,22-01-2024,4:07 PM
1629,12.94087043,77.60757107,22-01-2024,11:22 PM
1630,12.9073311,77.60540485,24-01-2024,4:35 PM
1631,12.93324242,77.60733671,26-01-2024,6:08 PM
1632,12.9884955,77.66390216,20-01-2024,11:34 PM
1633,12.90806118,77.60643415,24-01-2024,6:31 PM
1634,13.05161698,77.63276942,21-01-2024,1:19 PM
1635,12.91654747,77.60231663,20-01-2024,10:21 AM
1636,13.01843068,77.67209295,21-01-2024,9:27 PM
1637,12.924933,77.607089,21-01-2024,2:16 PM
1638,12.90920466,77.56534807,20-01-2024,4:23 PM
1639,13.00186885,77.5956054,25-01-2024,12:09 PM
1640,12.91722295,77.49993,24-01-2024,2:17 PM
1641,12.894329,77.581815,24-01-2024,10:29 AM
1642,12.98426995,77.74899758,25-01-2024,8:46 PM
1643,12.95986856,77.71738239,23-01-2024,2:15 PM
1644,12.91737687,77.58597527,20-01-2024,11:10 AM
1645,12.913863,77.608944,22-01-2024,9:28 PM
1646,13.03008657,77.56235238,24-01-2024,3:43 PM
1647,12.93464687,77.62319528,25-01-2024,6:00 PM
1648,13.021334,77.641837,24-01-2024,7:47 PM
1649,12.97150661,77.53824368,26-01-2024,2:33 PM
1650,13.03025525,77.56341245,23-01-2024,2:56 PM
1651,12.91519683,77.50185113,23-01-2024,1:32 PM
1652,12.9127488,77.65355922,21-01-2024,6:33 PM
1654,12.922387,77.616498,21-01-2024,6:43 PM
1655,12.97405829,77.62259178,19-01-2024,10:47 PM
1656,12.93417894,77.58283574,20-01-2024,3:36 PM
1657,12.93663329,77.60836098,20-01-2024,11:31 PM
1658,12.86463632,77.59403899,20-01-2024,12:19 PM
1659,12.95405488,77.70520918,22-01-2024,6:10 PM
1660,13.08379103,77.6361832,20-01-2024,2:59 PM
1661,13.01415468,77.6392265,24-01-2024,5:19 PM
1662,12.90388525,77.66225662,23-01-2024,4:15 PM
1663,12.97699872,77.57606819,20-01-2024,10:18 AM
1664,12.9855748,77.6900899,21-01-2024,12:53 PM
1665,12.95926671,77.65395653,25-01-2024,8:40 PM
1666,12.96119902,77.73337908,19-01-2024,8:19 PM
1667,12.86145137,77.60148246,23-01-2024,3:50 PM
1668,13.060434,77.628441,20-01-2024,1:32 PM
1669,12.96168487,77.59460494,20-01-2024,11:39 PM
1670,12.92501812,77.63741937,25-01-2024,11:47 PM
1671,13.0233279,77.6396121,21-01-2024,11:27 PM
1672,12.97980779,77.72770889,19-01-2024,12:48 PM
1673,12.919145,77.69673,21-01-2024,8:35 PM
1674,12.97769723,77.57654328,19-01-2024,11:13 AM
1675,12.89025661,77.59776022,25-01-2024,11:17 AM
1676,13.050206,77.59750072,24-01-2024,3:59 PM
1678,13.01367938,77.64868699,21-01-2024,2:18 PM
1679,12.91558408,77.64900316,21-01-2024,1:32 PM
1680,13.05150495,77.60192133,20-01-2024,10:23 AM
1681,13.00630513,77.59323768,20-01-2024,4:08 PM
1682,12.95596207,77.71691937,22-01-2024,5:00 PM
1683,13.00018089,77.61743456,24-01-2024,11:23 PM
1684,12.94843679,77.70470928,20-01-2024,6:31 PM
1685,12.98531278,77.67926887,19-01-2024,9:35 PM
1686,12.98027073,77.73351386,19-01-2024,2:15 PM
1687,12.84131768,77.64766239,23-01-2024,8:48 PM
1688,12.91866704,77.47287557,25-01-2024,9:46 PM
1689,12.92670201,77.55085643,26-01-2024,1:55 PM
1690,12.90195707,77.6282499,22-01-2024,1:04 PM
1691,12.9492396,77.5993769,23-01-2024,10:21 AM
1692,12.97366524,77.5424467,24-01-2024,5:17 PM
1693,12.9484247,77.7046952,20-01-2024,6:41 PM
1694,13.01211465,77.66753722,20-01-2024,4:08 PM
1695,12.89625675,77.58196,22-01-2024,6:53 PM
1696,12.96932803,77.641383,20-01-2024,6:17 PM
1697,13.06495917,77.64615197,24-01-2024,12:20 PM
1698,12.981855,77.639427,21-01-2024,11:18 PM
1699,13.01459731,77.63515458,22-01-2024,3:44 PM
1700,12.97810007,77.57511165,19-01-2024,10:38 PM
1701,12.982542,77.67374352,20-01-2024,7:36 PM
1702,13.06646314,77.50345577,20-01-2024,6:48 PM
1703,12.90690102,77.61120044,21-01-2024,2:04 PM
1704,12.94892528,77.68626709,26-01-2024,6:28 PM
1705,12.91886082,77.68502019,20-01-2024,3:31 PM
1706,13.005605,77.571226,22-01-2024,11:07 AM
1707,12.933871,77.607348,21-01-2024,2:23 PM
1708,12.97162456,77.5768923,20-01-2024,1:28 PM
1709,12.98579369,77.74490017,20-01-2024,6:45 PM
1710,13.017657,77.644056,22-01-2024,2:15 PM
1711,13.03431232,77.59782795,19-01-2024,8:27 PM
1712,12.97175884,77.64455304,20-01-2024,1:13 PM
1713,12.97877669,77.69770704,26-01-2024,1:47 PM
1714,12.91576977,77.67293254,20-01-2024,9:12 PM
1715,12.95754839,77.70908799,23-01-2024,3:09 PM
1716,12.91441318,77.61009637,24-01-2024,10:39 AM
1717,12.96630288,77.59500727,21-01-2024,2:51 PM
1718,12.9728078,77.7541815,21-01-2024,1:14 PM
1719,13.10344337,77.60077,21-01-2024,12:08 PM
1720,12.93427501,77.61632346,24-01-2024,2:31 PM
1721,12.99546126,77.61414617,19-01-2024,3:08 PM
1722,13.02450286,77.54811656,24-01-2024,11:13 PM
1723,12.9121939,77.64152918,20-01-2024,4:49 PM
1724,12.83828738,77.402656,19-01-2024,5:56 PM
1726,12.99388204,77.66301032,19-01-2024,12:59 PM
1727,12.88955949,77.58836143,24-01-2024,11:12 PM
1728,12.93020114,77.67828248,19-01-2024,6:38 PM
1729,12.951722,77.607934,19-01-2024,8:37 PM
1730,12.93546379,77.60839652,20-01-2024,5:54 PM
1731,12.93519225,77.69495308,19-01-2024,3:08 PM
1732,12.96130063,77.64348853,21-01-2024,3:57 PM
1733,12.90885923,77.68057644,25-01-2024,3:47 PM
1734,12.99154651,77.57047746,20-01-2024,10:07 AM
1735,13.075665,77.500081,24-01-2024,6:23 PM
1736,12.923552,77.636582,24-01-2024,11:44 PM
1737,12.94976209,77.70158283,20-01-2024,7:31 PM
1738,12.91286645,77.69845136,21-01-2024,11:54 PM
1739,12.96716086,77.70243041,19-01-2024,11:31 AM
1740,12.907413,77.606209,25-01-2024,9:14 PM
1741,12.919471,77.61806,24-01-2024,12:59 PM
1742,13.01565178,77.64024708,19-01-2024,11:03 AM
1743,12.95103706,77.71440245,26-01-2024,12:35 PM
1744,12.9367174,77.6130175,23-01-2024,10:13 AM
1745,12.913804,77.609538,20-01-2024,10:51 PM
1746,13.04495721,77.62085572,21-01-2024,9:29 PM
1747,12.97910242,77.64133841,22-01-2024,11:23 PM
1748,12.88183283,77.62677267,20-01-2024,10:02 AM
1750,12.90885596,77.61167854,22-01-2024,9:48 PM
1751,12.96338486,77.55829185,20-01-2024,4:08 PM
1752,12.982251,77.76712,23-01-2024,11:49 PM
1753,13.03315961,77.56600857,22-01-2024,7:16 PM
1754,13.01259354,77.54384346,22-01-2024,12:11 PM
1755,12.9643448,77.54311256,23-01-2024,11:40 AM
1756,12.94687328,77.57690404,19-01-2024,3:11 PM
1757,13.03289013,77.63109438,25-01-2024,10:56 PM
1758,13.04752871,77.57465333,25-01-2024,7:52 PM
1759,12.96159502,77.54041091,23-01-2024,3:50 PM
1760,12.99908879,77.61323355,23-01-2024,11:33 PM
1761,12.97916057,77.72889912,23-01-2024,6:24 PM
1762,12.97738751,77.7249955,22-01-2024,6:13 PM
1763,12.94328943,77.58510992,26-01-2024,3:44 PM
1764,12.94909682,77.59621996,26-01-2024,2:35 PM
1765,13.01878641,77.6429303,22-01-2024,5:20 PM
1766,13.00206976,77.66154684,20-01-2024,10:05 AM
1767,12.95982118,77.64836814,20-01-2024,1:43 PM
1768,12.819538,77.660348,24-01-2024,5:00 PM
1769,12.87916385,77.64644176,19-01-2024,12:15 PM
1770,12.95758238,77.64485277,23-01-2024,9:44 PM
1771,12.94102368,77.60762304,25-01-2024,4:12 PM
1772,13.03015516,77.56213043,21-01-2024,12:40 PM
1773,12.92847119,77.59729721,23-01-2024,11:53 AM
1774,12.96469636,77.71727744,23-01-2024,9:28 PM
1775,12.98254266,77.64031213,23-01-2024,2:00 PM
1776,12.91780496,77.62382023,19-01-2024,1:13 PM
1777,12.92625759,77.67773431,20-01-2024,10:24 PM
1778,12.91302135,77.65360482,24-01-2024,7:45 PM
1779,12.97600094,77.5452932,20-01-2024,11:06 PM
1780,12.89240647,77.61126515,20-01-2024,3:16 PM
1781,12.96402493,77.71369133,21-01-2024,4:04 PM
1782,12.90864223,77.65193649,19-01-2024,8:41 PM
1783,13.1004674,77.58122508,26-01-2024,10:00 PM
1784,12.9978268,77.49652997,23-01-2024,9:16 PM
1786,13.01891805,77.63611011,26-01-2024,9:57 PM
1787,12.90570295,77.70015255,24-01-2024,10:59 PM
1788,12.93113343,77.58611206,24-01-2024,3:40 PM
1789,12.95887789,77.6547109,21-01-2024,10:02 AM
1790,12.91387789,77.60845385,20-01-2024,11:20 PM
1791,13.042535,77.623123,24-01-2024,12:04 PM
1792,12.91644,77.61709,24-01-2024,9:37 PM
1793,12.9632326,77.70910643,19-01-2024,11:52 AM
1794,12.995013,77.697377,19-01-2024,9:56 PM
1795,12.97061303,77.75066391,23-01-2024,7:34 PM
1796,12.985694,77.708306,22-01-2024,11:21 AM
1797,12.906251,77.606085,25-01-2024,3:59 PM
1798,13.07814747,77.49740973,23-01-2024,7:29 PM
1799,12.92734839,77.66920523,21-01-2024,11:01 AM
1800,12.87050699,77.58325819,26-01-2024,4:58 PM
1801,12.909587,77.563279,24-01-2024,1:41 PM
1802,12.920077,77.61296,20-01-2024,6:18 PM
1803,13.040177,77.620137,19-01-2024,4:11 PM
1804,12.95768464,77.51870949,23-01-2024,7:38 PM
1805,12.96007603,77.57783845,23-01-2024,7:26 PM
1806,12.90720168,77.59508505,23-01-2024,12:23 PM
1807,12.96423403,77.71502171,19-01-2024,2:49 PM
1808,12.90883341,77.57287972,19-01-2024,10:18 PM
1809,12.9373329,77.61944622,23-01-2024,10:53 AM
1810,13.075161,77.529959,23-01-2024,4:14 PM
1811,12.99022046,77.73333047,22-01-2024,6:26 PM
1812,13.01131039,77.65954088,23-01-2024,12:17 PM
1813,12.97960669,77.64093815,19-01-2024,11:12 PM
1814,12.93292577,77.58434281,25-01-2024,9:26 PM
1815,13.02008291,77.59239145,19-01-2024,6:08 PM
1816,12.97410566,77.61992767,21-01-2024,7:31 PM
1817,12.95915006,77.65509881,25-01-2024,2:18 PM
1818,12.98685971,77.57995337,24-01-2024,5:19 PM
1819,13.10344305,77.60073144,20-01-2024,11:11 AM
