Latitude,Longitude
12.98009431,77.51073293
12.99705974,77.59723283
13.01955615,77.65698406
13.04307814,77.60973159
12.96708245,77.50378735
12.98093689,77.57685408
13.01200228,77.55648874
13.02738129,77.58598365
12.98917666,77.55019996
13.15679982,77.6255003
13.0408329,77.62253478
13.151806,77.62061398
12.99828677,77.5463929
12.98395696,77.48599559
13.0831375,77.548675
12.95738895,77.5186545
13.05992168,77.53143657
13.01585259,77.52962163
13.06097236,77.5338985
12.980184,77.578581
12.95907099,77.52500866
13.05891051,77.56005272
12.967221,77.50399
13.094391,77.618653
13.01933519,77.56186455
13.02990985,77.6079382
13.028734,77.621308
13.04900666,77.59691734
13.03622431,77.57462194
13.00802997,77.55484656
13.042807,77.5789355
13.10621391,77.56789996
12.97567782,77.53735486
13.07271181,77.50299945
13.03882216,77.51791455
13.08254947,77.59253027
13.01755392,77.6551263
12.96483979,77.53890149
13.00842002,77.5440044
13.01823828,77.53144998
12.98078073,77.50710558
13.01509122,77.63219073
13.068965,77.630105
13.03227311,77.51806408
13.070004,77.577713
13.05566,77.661508
13.030056,77.5632821
12.99011428,77.5031044
12.94150173,77.49263406
13.12124995,77.61759482
13.00402853,77.53573917
13.02083683,77.63961107
13.05033795,77.59754196
13.06645302,77.45068733
13.02887962,77.57105716
13.14588257,77.61344478
13.02455611,77.58928444
13.19864764,77.70659283
13.0176347,77.6524125
13.05385657,77.51157515
13.06347217,77.50273626
12.99033447,77.55836427
13.04917618,77.54720259
12.95901283,77.52444908
13.12210217,77.62870856
13.02680019,77.54428335
13.02210144,77.64016287
13.0810801,77.487274
13.04558988,77.52272777
12.98034522,77.5580233
13.104001,77.575096
13.02286144,77.63701368
13.0181749,77.64720138
13.032542,77.566436
13.0503471,77.5973817
12.97990155,77.5102964
12.98443363,77.54884008
13.03066734,77.60793049
13.09588795,77.57904209
13.06636059,77.50492159
12.99041353,77.54560132
13.068095,77.579529
13.06729759,77.50035245
13.08381487,77.49217104
13.08319112,77.48429574
13.1216921,77.6305844
12.99765758,77.58312475
13.079285,77.558983
13.15783,77.6096
13.05692,77.5470261
12.97002493,77.54380021
13.05866033,77.6244653
13.0406624,77.59001434
13.00944283,77.61425514
12.98182815,77.54754156
13.02765535,77.64049988
13.03470951,77.56435264
12.9841654,77.54788186
12.99843868,77.61801124
12.99533679,77.55419344
13.104066,77.574757
13.03233484,77.56652489
12.99190555,77.53560204
13.04227464,77.5794984
13.01343471,77.52121199
13.06963142,77.5551074
13.05711646,77.64919762
12.96877358,77.52440784
13.089153,77.633785
13.00145495,77.59496838
13.058031,77.593483
13.067919,77.631552
13.06816563,77.57325221
13.091489,77.5350828
13.04960405,77.51492154
12.99920933,77.57198922
12.99155991,77.55535014
13.01570927,77.63953697
13.04149008,77.62185317
13.083904,77.635252
13.04096355,77.62101833
13.029608,77.598531
12.97992377,77.53878683
13.02867938,77.57897001
13.060442,77.57549
13.08378254,77.48503469
13.097268,77.584323
13.0042934,77.5802103
13.0659951,77.6420857
13.03300114,77.5661205
13.01277386,77.62911726
13.03687347,77.56571319
13.01495402,77.63182227
12.95120958,77.49385044
13.028079,77.637889
13.046857,77.601133
13.02908312,77.65276562
13.02279019,77.64892488
13.09007877,77.48835392
12.98098884,77.53690559
13.02540866,77.62809701
13.03460694,77.68444855
13.02264127,77.55115785
13.10478879,77.56650866
13.08316009,77.48460218
13.03086724,77.62892883
13.05722555,77.51036514
13.02707163,77.57831823
13.04526163,77.60118272
13.0476035,77.57450413
12.99695749,77.57116277
13.00798783,77.57120736
13.03223848,77.56694801
13.129507,77.595712
13.01118169,77.54558824
13.12232421,77.63035208
13.18911712,77.63515793
13.03747121,77.60565598
12.9922378,77.59397328
12.96955314,77.53412414
13.06407931,77.55927823
13.033112,77.569432
13.121788,77.630257
13.02696122,77.54375193
13.10551661,77.57727318
13.02817602,77.66408656
13.09701065,77.58812908
12.97363159,77.55129162
13.04410244,77.50973079
13.022215,77.639482
13.02186482,77.6396694
12.96814006,77.53392667
13.04504246,77.50704993
12.97012785,77.49531325
13.0351834,77.5636942
13.04878946,77.60145161
13.0281861,77.5726316
13.04805653,77.50773255
13.00027171,77.55249828
13.01912221,77.61867609
13.12355,77.63052
13.02326393,77.63607025
13.0560834,77.53298823
12.98879312,77.53759157
13.0833,77.5602
12.9855516,77.55292542
12.9778962,77.48505414
13.01460025,77.63523705
13.02390022,77.65613803
13.03405231,77.5576508
13.061952,77.587814
13.07044072,77.51788337
12.97161639,77.54701786
13.0281267,77.49485157
12.96158555,77.52631556
13.06586155,77.64061455
12.99015185,77.55284496
12.94475886,77.49513354
13.0731475,77.603989
13.04787166,77.50681087
13.163732,77.631992
13.142926,77.6234748
13.02797677,77.61191089
13.005476,77.570694
13.03208104,77.53384922
12.98090161,77.4850709
12.97242829,77.54770115
13.03626822,77.6400828
12.99804829,77.55213987
13.0590412,77.5930159
12.98544967,77.48012356
13.0276127,77.6388249
13.023991,77.54811656
13.111351,77.525163
13.01188435,77.5562983
12.99123877,77.58262787
13.19126863,77.64601082
13.02838932,77.56180823
13.06590467,77.53049344
12.99259422,77.59221107
12.95780292,77.51859248
12.98932825,77.55018219
12.96031651,77.51357071
12.95879621,77.52494998
12.98796036,77.59421334
13.22833481,77.72082869
12.96467806,77.50478815
12.99938,77.57551
13.03140032,77.56376725
13.0285595,77.59373322
13.02452638,77.63726279
13.0305749,77.56034005
13.01463128,77.64757019
12.98439181,77.55455989
13.04125001,77.51759671
13.02937024,77.56188601
13.02825409,77.57201336
13.06184766,77.64909267
13.034191,77.568266
13.05520776,77.60056984
13.121517,77.6102895
12.99281376,77.59019002
12.9707643,77.49676768
12.97687751,77.53583439
13.05973617,77.55913105
13.06779369,77.50841483
13.12253155,77.63020489
13.07505212,77.51691073
13.02406711,77.61287514
13.00730443,77.5692755
13.09897585,77.58169547
13.02781802,77.60679524
13.02117819,77.64164686
12.97371458,77.55164433
13.02279,77.647922
13.01134665,77.64007509
13.066017,77.552804
13.02608483,77.58035101
13.02390803,77.63346747
13.104454,77.609648
13.03401279,77.55781408
13.01574259,77.63965767
13.12140701,77.61960413
13.04132317,77.51641754
13.02140554,77.53680166
13.09908,77.575917
13.120444,77.630214
13.0083901,77.5264016
13.07148711,77.50589725
13.07447962,77.50196915
13.024575,77.641201
13.14419232,77.61776716
12.96095168,77.52732407
12.99945663,77.57234864
13.05261054,77.60462567
13.02621941,77.63342086
13.06664277,77.50471808
13.02779319,77.63205227
13.03548462,77.59964883
13.00732305,77.59454224
13.11784005,77.63267688
12.95858579,77.51903035
13.05893697,77.59281389
13.17279594,77.56149173
13.02466978,77.65557647
13.103746,77.57572
12.97758452,77.54379116
13.04936267,77.57572755
13.0328565,77.6312382
13.01874688,77.63658386
13.06372691,77.50374947
13.01438661,77.63646249
13.02102499,77.59867653
12.9786264,77.57509723
13.02334031,77.61267062
13.06671985,77.50314027
13.02570428,77.63709381
13.02236166,77.6508398
13.10697919,77.57617783
13.12210348,77.62871359
13.04258003,77.57848285
13.2040529,77.64573924
12.98506939,77.57924225
12.94591785,77.49586008
13.03945681,77.51853816
12.96954595,77.53413521
12.98986664,77.59474408
13.02162375,77.63718735
13.11824037,77.63382856
13.06804157,77.62978144
12.98136455,77.57660229
13.06268669,77.49890037
13.03593505,77.56686989
13.05900751,77.55914345
13.05429848,77.645179
13.06897889,77.63349663
